fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
194,MR.KLDYA.P049,,,,,,,,,,,,,,,,762250.723148568,605888.9520167273,MR.KLDYA.P049,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,67f29a5a88a21b9afcfeadb09d86d6b56ebef4b8001129820cb4cdb2379ff80e,1AC9F1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""67f29a5a88a21b9afcfeadb09d86d6b56ebef4b8001129820cb4cdb2379ff80e"",""max_displacement_m"":0.0}]",,,,,,
195,MR.KLDYA.P074,,,,,,,,,,,,,,,,762132.9052639328,605367.5918709232,MR.KLDYA.P074,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,8572bf6565595cb0d3a9b98c3938682eaefdb0391ade239e3196e483791cf59c,1AD4B9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8572bf6565595cb0d3a9b98c3938682eaefdb0391ade239e3196e483791cf59c"",""max_displacement_m"":0.0}]",,,,,,
196,MR.KLDYA.P100,,,,,,,,,,,,,,,,761972.578175789,605594.2091307973,MR.KLDYA.P100,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,11c9fcaf921012b1e042faf33a345c69b5b3eb902bc921432207782b85e23247,1ADF88,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""11c9fcaf921012b1e042faf33a345c69b5b3eb902bc921432207782b85e23247"",""max_displacement_m"":0.0}]",,,,,,
197,MR.KLDYA.P169,,,,,,,,,,,,,,,,761535.3020047019,605204.273427709,MR.KLDYA.P169,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e32d532bcef4b1164b024d1de66e2253c9ad65533b432e57400038a1947d91e0,1B061C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e32d532bcef4b1164b024d1de66e2253c9ad65533b432e57400038a1947d91e0"",""max_displacement_m"":0.0}]",,,,,,
198,MR.KLDYA.P131,,,,,,,,,,,,,,,,761963.0217230497,604776.3668911004,MR.KLDYA.P131,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,50b2accd236444a3ad12c52501f9c26c4104f711b4d691658f4a171db135b381,1AEAE9,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""50b2accd236444a3ad12c52501f9c26c4104f711b4d691658f4a171db135b381"",""max_displacement_m"":0.0}]",,,,,,
199,MR.KLDYA.P073,,,,,,,,,,,,,,,,762121.7370103031,605312.7979024651,MR.KLDYA.P073,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,de5a959cfee9f2d9d6c565a46a2ee1c5e349b5b48bea606506db673834f59067,1AD4B1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""de5a959cfee9f2d9d6c565a46a2ee1c5e349b5b48bea606506db673834f59067"",""max_displacement_m"":0.0}]",,,,,,
200,EXT.MR.IJY.KLDYA.P009,,,,,,,,,,,,,,,,761975.3277563733,604853.5751874684,EXT.MR.IJY.KLDYA.P009,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,7d8593458be7cc309aa5a4153243410d2790ac07c7d22b6b5d91a449df682598,1AEAB0,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7d8593458be7cc309aa5a4153243410d2790ac07c7d22b6b5d91a449df682598"",""max_displacement_m"":0.0}]",,,,,,
201,MR.KLDYA.P128,,,,,,,,,,,,,,,,761998.6634149344,604743.4811094609,MR.KLDYA.P128,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,31c597d4b1e1619a8366546fd400f439b7fe56e86591ba36e0c218de7516657e,1AEAD0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""31c597d4b1e1619a8366546fd400f439b7fe56e86591ba36e0c218de7516657e"",""max_displacement_m"":0.0}]",,,,,,
202,MR.KLDYA.P140,,,,,,,,,,,,,,,,761541.7349261338,604999.3096208932,MR.KLDYA.P140,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,42a075e52118a928c26d377a183456a3083602fde4b0f10bac5d421c891aee5f,1B053C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""42a075e52118a928c26d377a183456a3083602fde4b0f10bac5d421c891aee5f"",""max_displacement_m"":0.0}]",,,,,,
203,MR.KLDYA.P175,,,,,,,,,,,,,,,,761432.7191236401,605256.0187565046,MR.KLDYA.P175,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,6ae0da2c8d3318a8ccb5cfcbb7b5c1755dc650a4540d78515ed9a3141a1e2ed0,1B0644,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6ae0da2c8d3318a8ccb5cfcbb7b5c1755dc650a4540d78515ed9a3141a1e2ed0"",""max_displacement_m"":0.0}]",,,,,,
204,MR.KLDYA.P163,,,,,,,,,,,,,,,,761642.1345493661,605123.9010245291,MR.KLDYA.P163,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e6812ffd7361f3c4966bb35d629777a068305804ef2da57f2e8a037624d33ca9,1B05F4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e6812ffd7361f3c4966bb35d629777a068305804ef2da57f2e8a037624d33ca9"",""max_displacement_m"":0.0}]",,,,,,
205,MR.KLDYA.P014,,,,,,,,,,,,,,,,762337.277823952,604965.4817943163,MR.KLDYA.P014,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3a69c125b89c8f78bdf803843ad746ee7d5ba8b8892c7d24b389449101ec2e68,1AC8D0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3a69c125b89c8f78bdf803843ad746ee7d5ba8b8892c7d24b389449101ec2e68"",""max_displacement_m"":0.0}]",,,,,,
206,MR.KLDYA.P132,,,,,,,,,,,,,,,,761931.3722268406,604781.8315367617,MR.KLDYA.P132,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,54769660a2f9ec9d7bc74e862a4d6ce20ea343ee95ab0f4d4080412a3ebfc69d,1AEAF1,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""54769660a2f9ec9d7bc74e862a4d6ce20ea343ee95ab0f4d4080412a3ebfc69d"",""max_displacement_m"":0.0}]",,,,,,
207,MR.KLDYA.P097,,,,,,,,,,,,,,,,762039.0452649042,605521.641974304,MR.KLDYA.P097,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f08fe9a58514cd43395e57871aa9502a4159b620fbf0757b7c1708cb2f46be2b,1AD571,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f08fe9a58514cd43395e57871aa9502a4159b620fbf0757b7c1708cb2f46be2b"",""max_displacement_m"":0.0}]",,,,,,
208,MR.KLDYA.P178,,,,,,,,,,,,,,,,761402.177590731,605242.3321896597,MR.KLDYA.P178,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,2178f3a08578dd76d86594b55c028c936953b40dd32e5dd2c8e68ae5c9d227ed,1B065C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2178f3a08578dd76d86594b55c028c936953b40dd32e5dd2c8e68ae5c9d227ed"",""max_displacement_m"":0.0}]",,,,,,
